cpu_usage,memory_usage,disk_usage,net_io,cpu_mean_5,cpu_std_5,mem_mean_5,net_rate,failure,rul
40.581311290499436,8.685948199244308,7.878459284192197,772.5019656847065,38.011473359849404,2.5873623799192353,5.49328909722574,774.0876534777075,1,9.174741687961841
95.31785910894203,22.743390181957288,9.410968000347236,481.14435979597545,97.97356894989197,2.3662027837657584,21.63744780704933,478.65148719455914,1,4.956867084456509
74.53942447208348,83.96835148354454,62.285529108758304,788.9583350103461,78.46869596970559,1.1362371797615847,85.67758678971573,804.2979586733549,1,13.306517929218431
61.872555998718475,77.84299385214189,46.77242704448933,73.50827680267524,64.91313440399144,1.2860835955473502,82.19529377221201,78.56875178989222,1,78.4620391745182
19.82177084203147,38.31105568842895,75.29903353000576,191.5939679029951,18.78920368654215,0.9163155827152254,37.66209656731561,155.61912911858735,0,424.1488860456018
19.81947943193925,40.797009638550186,87.12945871029196,551.5342496463606,13.44311863810682,0.8235051973664687,38.59255871585256,566.4393348132901,0,313.48608889267416
10.517943155978948,55.68767118759005,37.506486501125465,947.088324752695,12.264444146190991,3.8342773230410248,55.367453561924094,927.0347608045704,0,858.2434333371883
87.28673384861884,5.022895445087782,57.062542498956745,74.75784672178033,86.91102970447292,4.462115806711131,7.736307433959791,74.5820417175884,0,354.66604022321303
62.10592611560484,27.918211923612645,48.06548301275913,43.08421615686431,59.170747295222775,2.4278972989817706,31.306396579402254,36.461919934634,0,925.8398630003057
72.26689489062431,24.78202181778037,93.2714016303887,156.55067492785568,70.59805769601309,0.8593189751320294,20.656544370644227,146.94079628579564,0,676.5457016128712
6.955526958101233,28.79587994122753,79.12193429151995,641.1531288601565,11.258802907435637,5.176198664720836,29.140700302358557,641.8571921289786,1,62.65651297601944
97.14143595538945,81.56105504067693,86.70334457807124,398.99291667024715,93.72941535355899,0.8328187324876399,77.25825881379274,412.3973297326811,0,820.5994651201366
84.08205087604007,31.569016371912102,24.90796823229479,825.5523794176862,85.4869784029037,0.27137298361800877,34.22166788484392,826.0221961128523,0,213.172230565742
25.172215514436235,23.194525594764073,73.61748377728387,71.93315148136581,25.826090041348447,3.392965935833567,24.461677296513532,93.08157288217026,0,770.831197135895
22.27337188467456,52.905028775337996,25.954483149778998,196.41408681470108,21.201208890684864,2.9154680851394135,50.14147188248581,219.42409998741243,0,678.7951635149714
22.42342843607621,87.23627845540953,20.62179814226865,300.0264054648957,24.35702649801535,0.9148481781483184,91.83871516556303,322.89947003378745,1,65.97405919348824
33.90301308115608,27.928221864562488,89.76101900762178,626.7300866887853,38.79974885785268,2.2004504591391343,28.93326230458465,625.8923754965966,1,47.653202998185144
54.851861005062595,12.460943065315876,2.8146151714794647,685.1726903015473,53.963946493404,2.884319977703546,13.136520506715762,677.9994222674608,0,863.5475558070927
46.034776771001,38.858449905718146,91.74653814436239,124.20329396377383,45.305233926769695,2.4073576821036324,38.32111545868027,123.6978311007033,1,82.41537613699802
32.66676831881398,76.0269233336729,15.030618316947784,943.8047089917395,34.532963033784576,2.917877909929161,76.00280953066893,960.6845415784244,0,591.818300126637
63.12602499862605,57.31560174600549,78.0271796885672,341.04413519020915,65.88075346293105,0.9885702768800515,56.17115424173713,357.0245868177931,1,14.576048322848656
18.251916761943974,82.595370109563,26.93671998840169,713.1687630002831,17.86879514049807,3.052490088479198,80.37174462091424,674.2406478246535,1,19.38128489185419
32.75374161084572,96.16125402287723,33.966018778488376,524.2077189476988,31.837620402564777,2.0351156751665638,99.8486457856934,528.7954580570744,0,355.62630745042804
39.804375112900715,80.30293529140361,21.375224864266585,222.75811354710663,33.15143555074143,1.0563789569272932,78.82470752240657,187.2379268042013,0,842.5747211417176
48.32664850061841,62.36129249015657,56.038319993221485,846.2283231154111,45.99262176351875,1.5082304755334506,60.782068376961405,845.942299233901,1,68.04856110656608
79.59171633233629,51.86745086497615,33.72098146574017,818.23802819193,76.17378131613364,1.8041963281511642,51.4795685945295,810.3029729840006,1,93.4645349221667
23.969009305044175,8.806563203085334,62.79494571249834,396.0718539166901,26.02288429397985,0.8907566741225579,13.080106645649758,383.5180564891058,0,537.3683111230141
53.8522716492931,98.51058798733392,2.4708478865542016,588.6075856938554,53.12056280349057,0.7266815068601433,101.90408566842586,601.34642028111,0,876.678076560401
61.27938404189403,41.43070664462904,7.051239050413724,257.82569593593973,60.43031922527725,2.1298110311855716,40.24616153592658,248.11640453488099,0,750.0459339836171
9.412789208399783,19.461680322102346,10.368148356737374,689.8516287463015,9.38562041753084,0.7019820707777047,23.14203659877838,689.7090590236255,0,897.3078754986698
62.716760930636646,68.33734126266339,40.38540641916172,309.02681262043143,60.106231520260444,0.7601526763708388,68.66170177394841,295.0412948400397,0,237.7698433910437
21.199791750292697,32.007387464068636,77.59084023003776,844.0787343822349,25.85953331035896,6.769289956743744,29.477111660044528,845.1845627425088,1,6.572174827806564
11.179901333601554,60.648935738449524,84.48872357556797,217.3851042772743,15.074483068691386,0.25851672964238803,59.220547694439304,231.7810604710483,1,29.884469073607793
95.14412603906666,60.74295124523616,24.01220956572467,14.80342281846414,99.99844638820973,1.2323721746991412,64.86271285308734,1.635272506252516,1,34.2824098785035
96.73504314208314,47.344332985772574,54.99075407846732,268.5080419679184,98.78529483579982,0.33256544294253776,53.59286877647991,278.1070896754022,0,365.73852374509624
81.79774807106381,84.43126847677905,73.22630931310445,191.0524864594867,81.709313725998,1.7662599920933264,85.39071875303866,191.8997801226201,0,872.6758852920489
33.93830807147022,30.17187084776709,28.149966412443217,508.28643972492426,38.78249598049087,0.3701633137300402,28.47225936271803,508.99623579558437,0,889.8893580152424
14.278850830606467,47.620096203684746,39.44672725320968,203.7032916565763,12.235950322867529,1.5135137534151344,47.24534380066291,198.4471738994967,0,640.9997943842714
70.0021375186549,56.080752216142294,50.25357505245711,763.1898707194947,67.38851058155586,0.5629059297002139,53.793419670325534,774.790978910124,0,522.2965754139515
46.81448690526212,68.04434847289346,13.678235562356484,241.37063800400392,45.009952360952546,4.11025563273965,66.19405833612372,251.43440514557278,1,2.809369949989713
16.593632310253987,79.477325798031,3.4423356102233496,706.9681799126557,18.162246110996882,2.1632740754390936,77.33218240464055,704.9666573693715,1,2.9155989045444164
52.04180646057067,42.50669187343433,15.363746075918625,578.470923013724,49.75549088040765,0.005945313926440043,42.268660630938356,581.5110973604374,1,82.05901374291379
8.266909505945748,66.37445968917663,59.924240397832136,986.2498564718843,7.800790541291752,3.681593047665386,66.73650279855042,997.3944988902007,0,925.5334066747839
91.38543819748429,19.308040541509317,7.9201165841660774,999.9009770092316,86.57987231582996,0.08346676793977403,18.863557119463948,1008.0237652625461,0,701.2252696444696
29.584098252001606,93.60156955153546,18.83145829591206,869.52608331733,31.02739124828634,1.1281603778233023,92.93760074797075,864.9265332065237,0,736.3775452799902
67.9396170136283,41.39058660999534,32.75826525535855,759.9833692987511,63.38830691207897,1.9939150251343851,43.67206148051242,777.4689869152878,1,9.584656256461518
34.61255222849404,74.30453508776165,8.319786044798436,386.4564140005737,31.816069063897952,5.814528848679958,73.61690831298532,399.41848128026146,0,590.5297897838373
54.406462011892025,6.9324027788068765,19.019731489193635,753.2767271313036,58.057963416581956,1.655328257831775,6.437355346905673,784.9453124133119,1,58.4520536660985
56.937476537611566,24.492778575956663,86.65936016445004,956.6755370794907,60.478431488569896,0.6619758431381939,23.963097762878345,933.1319957631827,0,648.9243167032754
22.561173274925068,51.27284171073991,2.8141184293365678,23.37757539544416,23.68411254356456,3.5050513263216887,55.902704909593716,33.907359985186496,0,784.991980366519
97.11053963763307,88.43398443457292,62.42260087239004,537.9147001977387,97.93753038283876,0.7153572007760793,86.96034056009567,555.1960434514901,1,95.77039508945921
78.63761821930588,55.089239245314324,37.134439506027384,217.9983043884346,77.0447392778431,3.223897134493087,56.87812756613893,233.07581106232746,1,58.024677795969396
94.25239944859797,93.3376958179185,64.2289815066429,557.8763158688505,91.93368845737136,0.325022186116106,91.09256273610612,554.0856200156318,1,84.3018274203471
90.00859829062664,50.96070517536565,56.33702171416003,466.44708975889114,88.9218731973545,2.2839243548183528,52.01053966964144,445.9997407916605,0,212.02686201678037
61.80049798705309,51.59266418991525,22.008882909336563,575.7685815522843,57.25953546366614,5.488947850770977,53.23136376528026,598.8634007147969,1,75.4852801265189
92.5780523271961,16.37594490755053,80.63769183189852,550.9622214187242,93.3353979920571,0.38917929404374174,19.628722767958745,543.7360597630003,0,305.12076511550504
13.406787694932353,81.25234319446088,47.24239596527953,960.107039168562,13.553281069357583,4.047521620274608,80.09953868658319,955.675365878831,0,772.8005685985771
23.618371929818792,28.461714184370937,78.31838577786634,552.1861089347361,20.818108129687992,3.3594135932641738,25.11982648989539,583.1843408520031,0,823.6695450663422
9.296592446501116,90.46318649036994,39.16517840169261,846.2320881248672,14.002638203025189,0.9784885021978176,88.11123052058821,827.1353751214889,0,778.19245332687
35.90638142251011,91.52830093138763,93.56044206803247,319.82028680084653,37.72712255337125,3.1178010474835465,94.42192565079765,332.10360620512466,1,83.6081096416152
41.924342520500794,94.61446062804423,73.42599969912185,438.1006887910489,43.999867932527366,2.145612257725212,100.85971546550425,426.79387396648326,0,627.3738324806366
30.778158018520113,54.42189646479355,91.7993192805819,470.4134760448099,29.316138240402616,2.182188019827459,56.9252567008317,458.77748369450046,1,25.993846003473838
83.73006336943328,69.32390955444622,49.34668901752673,278.7280433353797,83.72607313535431,2.6730351329034057,65.53749126508116,281.24283426624527,1,58.551432506431375
38.89156603589098,78.95900860585803,45.526966435325846,379.79026147795526,40.77368404645325,1.2992683111683898,81.36096724919655,389.9358834618791,0,800.2327153068152
31.688778420301173,17.446388771794233,72.01265807657424,598.5130794667753,32.14712552160188,2.1401979178847954,14.615015498729608,612.7660900451516,1,22.175866935193653
56.5561279000336,62.090933524762235,83.74737872326244,580.1877633045324,61.36183025434322,2.482904850080577,61.043505673368514,596.4098608624863,0,628.9035948588696
18.387801372602453,8.258300623814609,91.62970481136246,636.4353445734805,17.7764386643522,3.492115877771057,8.819993854410491,625.8365305851681,0,288.27329442298463
81.20871317163378,52.26877792192896,31.507879167054973,351.81791542014105,79.69503157492544,1.0543220667561624,53.33488448834185,334.6650113126094,1,34.98437681365511
12.082311149578228,19.710054753921604,76.07822994120806,315.83149515305706,13.985069778992505,4.581771792982209,19.906381037935255,310.6918366931486,0,500.7347575149715
98.75425897704915,22.377677966398046,20.80068617774045,611.617882754163,94.96031716018962,0.3105806861184264,20.57434152524928,616.8300626248895,0,597.0341948021162
78.36325308318246,39.67951883579715,52.28398859407185,132.86174842752496,81.1361438801068,3.523256928292774,42.85939362982015,129.77717629285934,0,380.04029963125345
23.87798974574638,46.081530838067785,17.90572595046472,253.03154353213998,19.975854343970433,2.15889019854556,44.498831623376006,198.55846132327108,0,562.2001653505667
5.524601126742228,64.20138033055778,33.655352004531856,42.12773695299521,7.440355124917878,0.5623126855973952,67.96491856664375,14.720039585702548,0,308.58713351254414
82.46883570320925,12.070699751658989,88.54768651740717,72.61085259608014,80.52401504069127,3.056290939408009,7.992560079289988,69.00375602662444,1,6.2057886674215155
72.15144766552362,52.85071731755724,14.732525778670093,243.38327926060887,73.5812001064738,0.10918672160965781,53.49730834339051,256.2112920544023,1,13.666168631437992
74.2556809638938,22.349387374044607,60.44568414270847,19.529280296919026,76.97770980207684,4.13759111031528,18.67093448435001,5.959579678126191,0,988.4562578995296
78.27068293516484,59.52764162801548,56.73770165517591,245.4105920874615,78.7309465216766,0.5783303229975119,57.02539373203757,256.4066592619375,0,348.9624764353043
